dt_name,Officer_Count
11-Oke IraINJ-T2-Thomas Salako-61 YAYA ABATAN ROAD,2
"11-Oke IraINJ-T2-Thomas Salako-62,HVDS YAYA ABATAN",1
11-Oke IraINJ-T2-Thomas Salako-66 YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-7 SORETIRE STREET,1
11-Oke IraINJ-T2-Thomas Salako-7 THOMAS SALAKO STREET,2
11-Oke IraINJ-T2-Thomas Salako-72B HVDS YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-75 YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-8 OKEBOLA II,1
11-Oke IraINJ-T2-Thomas Salako-80 HVDS YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-85 YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-86 HVDS YAYA ABATAN,1
11-Oke IraINJ-T2-Thomas Salako-9 ADETOUN CLOSE,1
11-Oke IraINJ-T2-Thomas Salako-9 OKEBOLA,1
11-Oke IraINJ-T2-Thomas Salako-ADEPITAN 1 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-ADEPITAN 2 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-ADEYERI,2
11-Oke IraINJ-T2-Thomas Salako-AGANGA 500KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-BABALOLA HUGHES 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-BISHOP HUGHES 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-BOLAJI TAYLOR 500KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-BOLAJI TAYLOR STREET LIGHT,1
11-Oke IraINJ-T2-Thomas Salako-DELLY 500 KVA S/S,2
11-Oke IraINJ-T2-Thomas Salako-GOSPEL CRUSADER 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-HARUNA 500KVA S/S,2
11-Oke IraINJ-T2-Thomas Salako-IDOWU SHOGBADE 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-ITAJI 300KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-KAYODE SHONOWO 300 KVA SS,1
11-Oke IraINJ-T2-Thomas Salako-ODEBIYI,3
11-Oke IraINJ-T2-Thomas Salako-OLATOKUN CLOSE,2
11-Oke IraINJ-T2-Thomas Salako-ONIJEMO 500KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-REV. OGUNDELE 500 KVA SS,2
11-Oke IraINJ-T2-Thomas Salako-TAIWO CLOSE B,2
11-Oke IraINJ-T2-Thomas Salako-THOMAS SALAKO,2
11-OloworaINJ-T1-Orisha-ABIODUN BERO,1
11-OloworaINJ-T1-Orisha-AWOLESI,1
11-OloworaINJ-T1-Orisha-GATEWAY 1,1
11-OloworaINJ-T1-Orisha-OMOMEJI,1
11-OloworaINJ-T1-Orisha-ORISHA,1
11-OloworaINJ-T1-Orisha-PHILIP OJEDOKUN,1
11-OloworaINJ-T1-UNILAG-21 AYO FASUGBA ROAD CSP,1
11-OloworaINJ-T1-UNILAG-6 OLUSEYI AWEDA,1
11-OloworaINJ-T1-UNILAG-9 FASOGBON STREET CSP,1
11-OloworaINJ-T1-UNILAG-ABUDU ODUSANYA,1
11-OloworaINJ-T1-UNILAG-ADEBISI ODERINDE,1
11-OloworaINJ-T1-UNILAG-ASHAFA 1,1
11-OloworaINJ-T1-UNILAG-GATEWAY 2,1
11-OloworaINJ-T1-UNILAG-MAGODO ELERAN,1
11-OloworaINJ-T1-UNILAG-MAGODO ELERAN 2,1
11-OloworaINJ-T1-UNILAG-MODUPE AMEILE,1
11-OloworaINJ-T1-UNILAG-OLUSEYI AWEDA,1
11-OloworaINJ-T1-UNILAG-SCIENCE ROAD EXTENSION CDA,1
11-OloworaINJ-T1-UNILAG-SOCIAL SCIENCE,1
11-OloworaINJ-T1-UNILAG-UNILAG 1,1
11-OloworaINJ-T1-UNILAG-UNILAG 2,1
11-OloworaINJ-T1-UNILAG-UNILAG 3,1
11-OloworaINJ-T1-UNILAG-UNILAG ROAD,1
11-Ope IluINJ-T1-Aboro-AFRED ODEWALE,1
11-Ope IluINJ-T1-Aboro-ALO-MAJA,1
11-Ope IluINJ-T1-Aboro-ARAROMI OMOLASO EDA,1
11-Ope IluINJ-T1-Aboro-AYONI,1
11-Ope IluINJ-T1-Aboro-BOLAJI SHONDE,1
11-Ope IluINJ-T1-Aboro-BOLORUNDURO,1
11-Ope IluINJ-T1-Aboro-EMEYONUM,1
11-Ope IluINJ-T1-Aboro-GBOGBOADE,1
11-Ope IluINJ-T1-Aboro-HARMONY,1
11-Ope IluINJ-T1-Aboro-IFEACHO,1
11-Ope IluINJ-T1-Aboro-IGBALA,1
11-Ope IluINJ-T1-Aboro-ITOKI 2,1
11-Ope IluINJ-T1-Aboro-ODEWALE 1,1
11-Ope IluINJ-T1-Aboro-ODEWALE 2,1
11-Ope IluINJ-T1-Aboro-OLANIYONU,1
11-Ope IluINJ-T1-Aboro-OLAOLUWA BELLO,1
11-Ope IluINJ-T1-Aboro-OLAOLUWA ITOKI 2,1
11-Ope IluINJ-T1-Aboro-OLAOLUWA ITOKi 1,1
11-Ope IluINJ-T1-Aboro-ONIMALU,1
11-Ope IluINJ-T1-Aboro-ORIJA,1
11-Ope IluINJ-T1-Aboro-PASTOR AINA 1,1
11-Ope IluINJ-T1-Aboro-PASTOR AINA 2,1
11-Ope IluINJ-T1-Adiyan-ADEBIMPE 1,1
11-Ope IluINJ-T1-Adiyan-ADEBIMPE 2,2
11-Ope IluINJ-T1-Adiyan-DAVID OJO,2
11-Ope IluINJ-T1-Adiyan-ENIFE,2
11-Ope IluINJ-T1-Adiyan-GATEWAY,1
11-Ope IluINJ-T1-Adiyan-IFEDORO COOPERATIVE SOCIETY,1
11-Ope IluINJ-T1-Adiyan-IFETEDO,1
11-Ope IluINJ-T1-Adiyan-ILUPEJU,2
11-Ope IluINJ-T1-Adiyan-ITOKI,2
11-Ope IluINJ-T1-Adiyan-JAFFA,2
11-Ope IluINJ-T1-Adiyan-KOLADE,2
11-Ope IluINJ-T1-Adiyan-MICHAEL OGUNMUYIWA,2
11-Ope IluINJ-T1-Adiyan-ODUNAIYE,2
11-Ope IluINJ-T1-Adiyan-OLAOGUN 1,2
11-Ope IluINJ-T1-Adiyan-OLAOGUN 2,1
11-Ope IluINJ-T1-Adiyan-OLUASO,2
11-Ope IluINJ-T1-Adiyan-OLUWO,2
11-Ope IluINJ-T1-Adiyan-OPEILU,2
11-Ope IluINJ-T1-Adiyan-ORIRE,2
11-Ope IluINJ-T1-Adiyan-OSHUNGBOYE,1
11-Ope IluINJ-T1-Adiyan-PETER 1,2
11-Ope IluINJ-T1-Adiyan-PST OLADIMEJI,1
11-Ope IluINJ-T1-Adiyan-UNITY,2
11-Ope IluINJ-T1-Ijoko-AARE 1,2
11-Ope IluINJ-T1-Ijoko-AARE 2,2
11-Ope IluINJ-T1-Ijoko-AARE 3,2
11-Ope IluINJ-T1-Ijoko-AJUMONI,2
11-Ope IluINJ-T1-Ijoko-ALAFIA 1,2
11-Ope IluINJ-T1-Ijoko-ALAFIA 2,1
11-Ope IluINJ-T1-Ijoko-ALMOROOF PHASE 2,2
11-Ope IluINJ-T1-Ijoko-ARAROMI,2
11-Ope IluINJ-T1-Ijoko-EMILOJU,1
11-OpebiINJ-T1-Agbaoku-ADEYERI,1
11-OpebiINJ-T1-Agbaoku-AGBAOKU,1
11-OpebiINJ-T1-Agbaoku-FELICIA KOLEOSHO,1
11-OpebiINJ-T1-Agbaoku-ODUNUGA,1
11-OpebiINJ-T1-Agbaoku-OPEBI ROAD,1
11-OpebiINJ-T1-Agbaoku-OSHO,1
11-OpebiINJ-T1-Agbaoku-REGINA OMOLARA,1
11-OpebiINJ-T1-Agbaoku-SALVATION 1,1
11-OpebiINJ-T1-Agbaoku-SULE ABUKA I,1
11-OpebiINJ-T1-Agbaoku-SULE ABUKA II,1
11-OpebiINJ-T1-Agbaoku-WOLE OGUNJIMI,1
11-OpebiINJ-T1-Olusosun-ADEMOLA ALABI,1
11-OpebiINJ-T1-Olusosun-FIRST BANK,1
11-OpebiINJ-T1-Olusosun-HOTSPORTS DRIVE,1
11-OpebiINJ-T1-Olusosun-HOWSON WRIGHT 1,1
11-OpebiINJ-T1-Olusosun-HOWSON WRIGHT 2,1
11-OpebiINJ-T1-Olusosun-OLADEJO,1
11-OpebiINJ-T1-Olusosun-OLORUNFUNMI,1
11-OpebiINJ-T1-Olusosun-OLOSOSUN 2,1
11-OpebiINJ-T1-Olusosun-OLUSOSUN 1,1
11-OpebiINJ-T1-Olusosun-OREGUN RECREATIONAL PARK,1
11-OpebiINJ-T1-Olusosun-TRIUMPHANT CHRISTIAN CENTRE,1
11-OpebiINJ-T1-Salvation-ADARAMOLA OSANYINTOLA,1
11-OpebiINJ-T1-Salvation-AJANAKU,1
11-OpebiINJ-T1-Salvation-BALOGUN IBRAHIM,1
11-OpebiINJ-T1-Salvation-CHURCH STREET,1
11-OpebiINJ-T1-Salvation-GAFARI BALOGUN,1
11-OpebiINJ-T1-Salvation-HENRY ADEFOWOPE,1
11-OpebiINJ-T1-Salvation-METHODIST CHURCH (AKA Abel Oreniyi),1
11-OpebiINJ-T1-Salvation-OMODARA 1,1
11-OpebiINJ-T1-Salvation-OMODARA 2,1
11-OpebiINJ-T1-Salvation-OPEBI VILLAGE RESIDENTIAL ASSOCIATION,1
11-OpebiINJ-T1-Salvation-OROLEYE,1
11-OpebiINJ-T1-Salvation-SALVATION 2,1
11-OpebiINJ-T1-Salvation-SAMUEL AWONIYI,1
11-OpebiINJ-T1-Salvation-THOMAS AJUFO,1
11-OworoINJ-T1-Anthony-ADEOLA 1,1
11-OworoINJ-T1-Anthony-ADEOLA 2,1
11-OworoINJ-T1-Anthony-ADEOLA 3,1
11-OworoINJ-T1-Anthony-ATUNRASE,1
11-OworoINJ-T1-Anthony-BOLA AROWOLO,1
11-OworoINJ-T1-Anthony-ERNEST,1
11-OworoINJ-T1-Anthony-MEDINA,1
11-OworoINJ-T1-Anthony-MILLENIUM,1
11-OworoINJ-T1-Anthony-MILLENIUM CITY CENTRE,1
11-OworoINJ-T1-Anthony-OKE ALO 1,1
11-OworoINJ-T1-Anthony-OKE ALO 2,1
11-OworoINJ-T1-Anthony-OSHINKEYE 1,1
11-OworoINJ-T1-Anthony-OSHINKEYE 2,1
11-OworoINJ-T1-Anthony-OSHINOWO,1
11-OworoINJ-T1-Anthony-OWOLEGBON,1
11-OworoINJ-T1-Anthony-SESAN,1
11-OworoINJ-T1-Anthony-TOYIBAT,1
11-OworoINJ-T1-Anthony-TUNDE BAKARE,1
11-OworoINJ-T1-Anthony-ZAINAB,1
11-OworoINJ-T1-Bariga-ABU,2
11-OworoINJ-T1-Bariga-ADEMOLU,2
11-OworoINJ-T1-Bariga-ALHAJI ARIYO,1
11-OworoINJ-T1-Bariga-AYEDUN,1
11-OworoINJ-T1-Bariga-AYOKA,2
11-OworoINJ-T1-Bariga-BAMIJI LAWAL,2
11-OworoINJ-T1-Bariga-DAHOMEY,2
11-OworoINJ-T1-Bariga-EVANS ADELAJA,1
11-OworoINJ-T1-Bariga-EWENLA,2
11-OworoINJ-T1-Bariga-FALADE,2
11-OworoINJ-T1-Bariga-LANRE III,2
11-OworoINJ-T1-Bariga-OGO-OLUWA,2
11-OworoINJ-T1-Bariga-OLOKODANA,2
11-OworoINJ-T1-Bariga-OLUSOGA,1
11-OworoINJ-T1-Bariga-OSOSA,2
11-OworoINJ-T1-Bariga-SERIKI,2
11-OworoINJ-T1-Hospital-AJAYI AINA,1
11-OworoINJ-T1-Hospital-ASHAFA TIJANI,1
11-OworoINJ-T1-Hospital-DIYA 2,1
11-OworoINJ-T1-Hospital-GANIYU DAWODU,1
11-OworoINJ-T1-Hospital-GENERAL HOSPITAL,1
11-OworoINJ-T1-Hospital-GLORY ESTATE,1
11-OworoINJ-T1-Hospital-IBRAHIM ONASOKUN,1
11-OworoINJ-T1-Hospital-ILAWE,1
11-OworoINJ-T1-Hospital-JAMIU BADMOS,1
11-OworoINJ-T1-Hospital-OLADUNNI,1
11-OworoINJ-T1-Hospital-OLANREWAJU,1
11-OworoINJ-T1-Hospital-OLATUNJI,1
11-OworoINJ-T1-Hospital-ORA EKPEN,1
11-OworoINJ-T1-Hospital-POND ESTATE 11,1
11-OworoINJ-T1-Hospital-SABO,1
11-OworoINJ-T1-Hospital-SALAWU ONIKOYI,1
11-OworoINJ-T1-Hospital-TAOFEEK OYESIJI,1
11-OworoINJ-T1-Hospital-YETUNDE BROWN,1
11-OworoINJ-T1-Ifako-ADEITE,1
11-OworoINJ-T1-Ifako-ADELEYE,1
11-OworoINJ-T1-Ifako-ARA ORIN,1
11-OworoINJ-T1-Ifako-BAKARE BELLO,1
11-OworoINJ-T1-Ifako-DIYA 1,1
11-OworoINJ-T1-Ifako-ESURE,1
11-OworoINJ-T1-Ifako-KINIUN IFA,1
11-OworoINJ-T1-Ifako-OLALEYE,1
11-OworoINJ-T1-Ifako-ORIOLA,1
11-OworoINJ-T1-Ifako-SHAKIRU,1
11-OworoINJ-T1-Ifako-WILLIAMS,1
11-OworoINJ-T2-Ladilac-13 Braimoh Street CSP,2
11-OworoINJ-T2-Ladilac-15 ADENEKAN STREET CSP,1
11-OworoINJ-T2-Ladilac-15 Braimoh Street CSP,1
11-OworoINJ-T2-Ladilac-27 Braimoh Street CSP,1
11-OworoINJ-T2-Ladilac-5 ONIPE STREET CSP,1
11-OworoINJ-T2-Ladilac-ADEWUNMI I,1
11-OworoINJ-T2-Ladilac-ADEWUNMI II,1
11-OworoINJ-T2-Ladilac-AJENIPA,1
11-OworoINJ-T2-Ladilac-AKINROMOLA,1
11-OworoINJ-T2-Ladilac-AKINWALE,1
11-OworoINJ-T2-Ladilac-AKINWALE 2,2
11-OworoINJ-T2-Ladilac-AYODELE,1
11-OworoINJ-T2-Ladilac-EGBERONGBE,1
11-OworoINJ-T2-Ladilac-FETUGA,1
11-OworoINJ-T2-Ladilac-IGBO IGUNNU 2,2
11-OworoINJ-T2-Ladilac-IGUNNU,1
11-OworoINJ-T2-Ladilac-JOSSY CASTRO,2
11-OworoINJ-T2-Ladilac-MUMINI,1
11-OworoINJ-T2-Ladilac-ODUGUWA,1
11-OworoINJ-T2-Ladilac-ODUSE I,2
11-OworoINJ-T2-Ladilac-ODUSE II,2
11-OworoINJ-T2-Ladilac-OGUNBEKUN I,1
11-OworoINJ-T2-Ladilac-OGUNBEKUN II,1
11-OworoINJ-T2-Ladilac-ONASANYA,1
11-OworoINJ-T2-Ladilac-RASHIDI AKOTUN,1
11-OworoINJ-T2-Ladilac-WEMIMO,1
11-OworoINJ-T2-Oworo-ALARAPE,1
11-OworoINJ-T2-Oworo-ASHIMOWU,1
11-OworoINJ-T2-Oworo-FAJEMBOLA,1
11-OworoINJ-T2-Oworo-KOYA,1
11-OworoINJ-T2-Oworo-KOYA 2,2
11-OworoINJ-T2-Oworo-MOJOYINOLA,1
11-OworoINJ-T2-Oworo-MORENIKEJI,2
11-OworoINJ-T2-Oworo-OLORUNTOYIN I,1
11-OworoINJ-T2-Oworo-OLORUNTOYIN II,1
11-OworoINJ-T2-Oworo-OLORUNTOYIN III,1
11-OworoINJ-T2-Oworo-SHOGBAMU,1
11-OworoINJ-T2-Pedro-ALFA AMINU,1
11-OworoINJ-T2-Pedro-ALFA AMINU I,1
11-OworoINJ-T2-Pedro-AWOFODU,1
11-OworoINJ-T2-Pedro-BAWALA,1
11-OworoINJ-T2-Pedro-EBUN OLORUN,1
11-OworoINJ-T2-Pedro-IJAGBEMI I,1
11-OworoINJ-T2-Pedro-IJAGBEMI II,1
11-OworoINJ-T2-Pedro-KADUPE,1
11-OworoINJ-T2-Pedro-KUSA,1
11-OworoINJ-T2-Pedro-MUTAIRU,1
11-OworoINJ-T2-Pedro-OGUNMEFUN,1
11-OworoINJ-T2-Pedro-OGUNYEMI,1
11-OworoINJ-T2-Pedro-OKE,1
11-OworoINJ-T2-Pedro-OLORUNFUNMI,1
11-OworoINJ-T2-Pedro-OLORUNKEMI I,2
11-OworoINJ-T2-Pedro-OLORUNKEMI II,2
11-OworoINJ-T2-Pedro-OMO ALADE ALAFIA I,1
11-OworoINJ-T2-Pedro-OMO ALADE ALAFIA II,1
11-OworoINJ-T2-Pedro-ONABOLA,1
11-OworoINJ-T2-Pedro-OREOFERO,2
11-OworoINJ-T2-Pedro-OSHIPITAN,1
11-OworoINJ-T3-Anthony-ADEOLA 1,1
11-OworoINJ-T3-Anthony-BOLA AROWOLO,1
11-OworoINJ-T3-Anthony-MEDINA,1
11-OworoINJ-T3-Anthony-MILLENIUM,1
11-OworoINJ-T3-Anthony-MILLENIUM CITY CENTRE,1
11-OworoINJ-T3-Anthony-OKE ALO 3,1
11-OworoINJ-T3-Anthony-OSHINKEYE 2,1
11-OworoINJ-T3-Anthony-OSHINOWO,1
11-OworoINJ-T3-Anthony-SESAN,1
11-OworoINJ-T3-Anthony-TOYIBAT,1
11-OworoINJ-T3-Anthony-TUNDE BAKARE,1
11-OworoINJ-T3-Bariga-EWENLA,1
11-OworoINJ-T3-Bariga-SERIKI,1
11-OworoINJ-T3-Gbagada-ADELEYE,1
11-OworoINJ-T3-Gbagada-ADENIKE MOYOSORE,1
11-OworoINJ-T3-Gbagada-ALABI,1
11-OworoINJ-T3-Gbagada-ALAKE ONILERE,1
11-OworoINJ-T3-Gbagada-AYODEJI OTEGBOLA,1
11-OworoINJ-T3-Gbagada-FATAI ANJORIN,1
11-OworoINJ-T3-Gbagada-FOLA JINADU 1,1
11-OworoINJ-T3-Gbagada-FOLA JINADU 2,1
11-OworoINJ-T3-Gbagada-IGBEHINADUN,1
11-OworoINJ-T3-Gbagada-JOGUNOMI,1
11-OworoINJ-T3-Gbagada-LANRE AWOLOKUN 1,1
11-OworoINJ-T3-Gbagada-LANRE AWOLOKUN 2,1
11-OworoINJ-T3-Gbagada-MABINUORI DAWODU,1
11-OworoINJ-T3-Gbagada-OLUJOBI,1
11-OworoINJ-T3-Gbagada-OLUMOROTI JAIYESINMI,1
11-OworoINJ-T3-Gbagada-SELESI,1
11-OworoINJ-T3-Gbagada-SHITTU ANIMASHAUN,1
11-OwutuINJ-T1-Agric-ADEKAYAOJA,1
11-OwutuINJ-T1-Agric-ADEREMI,1
11-OwutuINJ-T1-Agric-ADURAGBEMI,1
11-OwutuINJ-T1-Agric-BAMIDELE OLADITI I,1
11-OwutuINJ-T1-Agric-BAMIDELE OLADITI II,1
11-OwutuINJ-T1-Agric-EJIDE ASHIRU I,1
11-OwutuINJ-T1-Agric-EJIDE ASHIRU II,1
11-OwutuINJ-T1-Agric-ISAAC SALOME,1
11-OwutuINJ-T1-Agric-JACOB ODESOLA,1
11-OwutuINJ-T1-Agric-LANDMARK,1
11-OwutuINJ-T1-Agric-OJOKORO,1
11-OwutuINJ-T1-Agric-OLOJO,1
11-OwutuINJ-T1-Agric-SHOFUNWA,1
11-OwutuINJ-T1-Agric-SOLARIN,1
11-OwutuINJ-T1-Agric-TAJUDEEN ALLI,1
11-OwutuINJ-T1-Ori Okuta-ADEBANJO,1
11-OwutuINJ-T1-Ori Okuta-ADEMOLA MUYIDEEN,1
11-OwutuINJ-T1-Ori Okuta-ADEWALE IDOWU,2
11-OwutuINJ-T1-Ori Okuta-ARINOLA,2
11-OwutuINJ-T1-Ori Okuta-BELIEVER,2
11-OwutuINJ-T1-Ori Okuta-EFUNLARIJA I,2
11-OwutuINJ-T1-Ori Okuta-EFUNLARIJA II,2
11-OwutuINJ-T1-Ori Okuta-FAGBENRO,1
11-OwutuINJ-T1-Ori Okuta-FIRST BAPTIST,1
11-OwutuINJ-T1-Ori Okuta-GBENGA ONAYIJA,2
11-OwutuINJ-T1-Ori Okuta-HARMONY,2
11-OwutuINJ-T1-Ori Okuta-HOLY GHOST,2
11-OwutuINJ-T1-Ori Okuta-IGBETI,2
11-OwutuINJ-T1-Ori Okuta-ISOKAN,1
11-OwutuINJ-T1-Ori Okuta-NEW ERA,2
11-OwutuINJ-T1-Ori Okuta-NWAJE I,2
11-OwutuINJ-T1-Ori Okuta-OGUNDARE,2
11-OwutuINJ-T1-Ori Okuta-OSEWA,1
11-OwutuINJ-T1-Ori Okuta-SERIKI,1
11-OwutuINJ-T1-Ori Okuta-TAIWO ADENUSI,1
11-OwutuINJ-T1-Ori Okuta-YEMI ALIMI,2
11-OwutuINJ-T2-Asolo-ABULE COAL,1
11-OwutuINJ-T2-Asolo-ADEMOLA HAMEED,1
11-OwutuINJ-T2-Asolo-ADEMOLA MUYIDEEN,1
11-OwutuINJ-T2-Asolo-AGBEDE MEETING,1
11-OwutuINJ-T2-Asolo-AGBEDE OLUNLA,1
11-OwutuINJ-T2-Asolo-ALASALATU,1
11-OwutuINJ-T2-Asolo-ASEYORI II,1
11-OwutuINJ-T2-Asolo-ASEYORI III,1
11-OwutuINJ-T2-Asolo-EBUWAWA II,1
11-OwutuINJ-T2-Asolo-FIWAKESIN I,1
11-OwutuINJ-T2-Asolo-FIWAKESIN II,1
11-OwutuINJ-T2-Asolo-HVDS POLE 52 ISAWO ROAD,1
11-OwutuINJ-T2-Asolo-HVDS POLE 62 ISAWO ROAD,1
11-OwutuINJ-T2-Asolo-HVDS POLE 64 ISAWO ROAD,1
11-OwutuINJ-T2-Asolo-HVDS POLE 66 ISAWO ROAD,1
11-OwutuINJ-T2-Asolo-IGBOLOMU,1
11-OwutuINJ-T2-Asolo-IREPODUN,1
11-OwutuINJ-T2-Asolo-IREWOLEDE,1
11-OwutuINJ-T2-Asolo-ISOKAN,1
11-OwutuINJ-T2-Asolo-JOKOGBOLA,1
11-OwutuINJ-T2-Asolo-JUBRIL SHITTU,1
11-OwutuINJ-T2-Asolo-NIPP ISAWO ROAD XIX,1
11-OwutuINJ-T2-Asolo-NIPP ISAWO ROAD XV,1
11-OwutuINJ-T2-Asolo-OJUORO I,1
11-OwutuINJ-T2-Asolo-OJUORO II,1
11-OwutuINJ-T2-Asolo-OKIKI 2,1
11-OwutuINJ-T2-Asolo-OKIKI I,1
11-OwutuINJ-T2-Asolo-OLADELE ADEMOLA,1
11-OwutuINJ-T2-Asolo-OLAJUMEHIN I,1
11-OwutuINJ-T2-Asolo-OLAJUMEHIN II,1
11-OwutuINJ-T2-Asolo-OLUSOLA OKE,1
11-OwutuINJ-T2-Asolo-OTITOLOJU,1
11-OwutuINJ-T2-Asolo-OTUKOYA,1
11-OwutuINJ-T2-Asolo-OWONIBOYS,1
11-OwutuINJ-T2-Asolo-SERIKI,1
11-OwutuINJ-T2-Asolo-SUNNY ADEDURO,1
11-OwutuINJ-T2-Asolo-TAIWO ADENUSI,1
11-OwutuINJ-T2-Asolo-UNITY,1
11-OwutuINJ-T2-Isawo-ABULE COLE,1
11-OwutuINJ-T2-Isawo-ABULE OBA I,1
11-OwutuINJ-T2-Isawo-ABULE OBA II,1
11-OwutuINJ-T2-Isawo-ALHAJI JAH,1
11-OwutuINJ-T2-Isawo-ASEYORI I,1
11-OwutuINJ-T2-Isawo-ASEYORI II,1
11-OwutuINJ-T2-Isawo-ASEYORI III,1
11-OwutuINJ-T2-Isawo-ASOLO I,1
11-OwutuINJ-T2-Isawo-ASOLO II,1
11-OwutuINJ-T2-Isawo-COMMUNITY,1
11-OwutuINJ-T2-Isawo-DAYO OLUYEMI,1
11-OwutuINJ-T2-Isawo-EGAN,1
11-OwutuINJ-T2-Isawo-HVDS POLE 320 COMMUNITY ROAD,1
11-OwutuINJ-T2-Isawo-HVDS POLE 357 OMOTAYO,1
"11-OwutuINJ-T2-Isawo-HVDS POLE 358A/358B, OMOTAYO",1
11-OwutuINJ-T2-Isawo-HVDS POLE 359 OMOTAYO,1
11-OwutuINJ-T2-Isawo-HVDS POLE 362 AKINSANYA,1
11-OwutuINJ-T2-Isawo-HVDS POLE 363 AKINSANYA,1
11-OwutuINJ-T2-Isawo-HVDS POLE 368 KADEJO,1
11-OwutuINJ-T2-Isawo-HVDS POLE 369 KADEJO,1
"11-OwutuINJ-T2-Isawo-HVDS POLE 372, MART K",1
11-OwutuINJ-T2-Isawo-HVDS POLE 395 BETHEL,1
11-OwutuINJ-T2-Isawo-HVDS POLE 690 ISAWO ROAD,1
11-OwutuINJ-T2-Isawo-Ifelodun,1
11-OwutuINJ-T2-Isawo-KAYODE SHOKUNBI,1
11-OwutuINJ-T2-Isawo-MAABA,1
11-OwutuINJ-T2-Isawo-MAWERE CDA,1
11-OwutuINJ-T2-Isawo-OKE OKO I,1
11-OwutuINJ-T2-Isawo-OKE OKO II,1
11-OwutuINJ-T2-Isawo-OKE OKO III,1
11-OwutuINJ-T2-Isawo-OKO OLOOSA,1
11-OwutuINJ-T2-Isawo-OLORUNSOGO,1
11-OwutuINJ-T2-Isawo-ORILE ISAWO,1
11-OwutuINJ-T2-Isawo-PALM CITY,1
11-OwutuINJ-T2-Isawo-POLE 351 DEKO,1
"11-OwutuINJ-T2-Isawo-POLE 367, AYORINDE",1
11-OwutuINJ-T2-Isawo-POLE 374 MART K,1
11-OwutuINJ-T2-Isawo-POLE 388 OWATUNMISE,1
11-OwutuINJ-T2-Isawo-POLE 395 OWATUNMISE,1
11-OwutuINJ-T2-Isawo-POLE 397 OWATUNMISE,1
11-OwutuINJ-T2-Isawo-PROGRESSIVE ISAWO CDA,1
11-OwutuINJ-T2-Isawo-TAPA,1
11-OwutuINJ-T2-Isawo-UNITY,1
11-OwutuINJ-T2-Isawo-YEWA,1
11-OwutuINJ-T2-Majidun-ADEOLA,1
11-OwutuINJ-T2-Majidun-BEACH ROAD,1
11-OwutuINJ-T2-Majidun-BUTTERFLY,1
11-OwutuINJ-T2-Majidun-COKER HVDS POLE 460A&B,1
11-OwutuINJ-T2-Majidun-DAYO AKINYEMI,1
11-OwutuINJ-T2-Majidun-FRANK ADEKOYA I,1
11-OwutuINJ-T2-Majidun-FRANK ADEKOYA II,1
"11-OwutuINJ-T2-Majidun-HVDS POLE 429A/429B, TOMA",1
"11-OwutuINJ-T2-Majidun-HVDS POLE 431A/431B, TOMA",1
11-OwutuINJ-T2-Majidun-HVDS POLE 454 COKER ESTATE,1
11-OwutuINJ-T2-Majidun-IJALE,1
11-OwutuINJ-T2-Majidun-MOUNT CARMEL I,1
11-OwutuINJ-T2-Majidun-MOUNT CARMEL II,1
11-OwutuINJ-T2-Majidun-MUSGAN FISHERY,1
11-OwutuINJ-T2-Majidun-NIPP SULTAN BELLO STREET S/S 1,1
11-OwutuINJ-T2-Majidun-NIPP SULTAN BELLO STREET S/S 2,1
11-OwutuINJ-T2-Majidun-NIPP SULTAN BELLO STREET S/S 3,1
11-OwutuINJ-T2-Majidun-NIPP SULTAN BELLO STREET S/S 4,1
11-OwutuINJ-T2-Majidun-NIPP SULTAN BELLO STREET S/S 5,1
11-OwutuINJ-T2-Majidun-OWUTU I,1
11-OwutuINJ-T2-Majidun-OWUTU II,1
11-OwutuINJ-T2-Majidun-OWUTU III,1
11-OwutuINJ-T2-Majidun-POLE 23 ISAWO RD,1
11-OwutuINJ-T2-Majidun-SULTAN BELLO POLE 335A/335B,1
11-PTCINJ-T1-Opebi-EDOBOR,2
11-PTCINJ-T1-Opebi-ESTAPORT,1
11-PTCINJ-T1-Opebi-NIGERIA CUSTOMS SERVICES,1
11-PTCINJ-T1-Opebi-OLAYINKA BAMGBOSE,1
11-PTCINJ-T1-Opebi-TOKUNBO ALLI,1
11-PTCINJ-T1-Opebi-TOYIN I,1
11-PTCINJ-T1-Opebi-TOYIN II,1
11-PTCINJ-T2-Awuse-ABULE ONIGBAGBO,1
11-PTCINJ-T2-Awuse-HAROLD SHODIPO,2
